Fecha,Delegacion,Clave INEGI AGEE,Codigo Penal Federal (CPF)_Delitos contra la salud_ Produccion,Codigo Penal Federal (CPF)_Delitos contra la salud_Transporte,Codigo Penal Federal (CPF)_Delitos contra la salud_Tr fico,Codigo Penal Federal (CPF)_Delitos contra la salud_Comercio,Codigo Penal Federal (CPF)_Delitos contra la salud_Suministro,Codigo Penal Federal (CPF)_Delitos contra la salud_Posesion,Codigo Penal Federal (CPF)_Delitos contra la salud_Otros,Codigo Penal Federal (CPF)_Cometidos por Servidores Publicos,Codigo Penal Federal (CPF)_Contra el Ambiente y la Gestion Ambiental,Codigo Penal Federal (CPF)_Contra la integridad corporal,Codigo Penal Federal (CPF)_Electorales,Codigo Penal Federal (CPF)_En Materia de Derechos de Autor,"Codigo Penal Federal (CPF)_Falsedad, T¡tulo D‚cimo Tercero",Codigo Penal Federal (CPF)_Patrimoniales,Codigo Penal Federal (CPF)_V¡as de Comunicacion y Correspondencia,Codigo Penal Federal (CPF)_Otros Delitos del CPF,Codigo Fiscal de la Federacion (CFF),Ley de la Propiedad Industrial (LPI),Ley de V¡as Generales de Comunicacion (LVGC),Ley Federal del Derecho de Autor (LFDA),Ley Federal de Armas de Fuego y Explosivos (LFAFE),Ley de Migracion (LM),Ley General de Salud (LGS)_Contra la salud en su modalidad de Narcomenudeo,Ley General de Salud (LGS)_Otros delitos previstos en la LGS,Ley Federal Contra la Delincuencia Organizada (LFCDO)_Contra la salud,Ley Federal Contra la Delincuencia Organizada (LFCDO)_Otros delitos previstos en la LFCDO,"Leyes de Instituciones de Cr‚dito, Inversion, Fianzas y Seguros",Otras Leyes Especiales
2014-02,AGUASCALIENTES,1,0,1,0,1,0,5,4,2,0,0,2,2,5,6,0,2,11,3,3,1,11,0,2,0,0,2,3,8
2014-02,BAJA CALIFORNIA,2,8,4,1,9,0,34,4,4,6,3,0,3,20,70,0,15,25,11,0,0,114,17,253,1,0,1,13,18
2014-02,BAJA CALIFORNIA SUR,3,1,0,0,11,0,7,1,2,0,0,0,0,1,10,1,7,2,2,1,0,8,0,1,1,0,1,0,3
2014-02,CAMPECHE,4,0,1,0,0,0,1,2,2,9,1,0,0,3,5,2,7,2,0,3,0,6,0,1,0,0,0,0,1
2014-02,COAHUILA,5,6,0,0,3,1,1,4,17,1,1,1,1,4,17,1,27,17,0,3,1,28,1,4,3,1,0,1,18
2014-02,COLIMA,6,1,0,0,0,0,4,0,2,2,0,0,0,2,11,0,7,5,4,0,3,26,0,0,0,2,3,0,6
2014-02,CHIAPAS,7,1,8,2,6,0,1,2,10,14,1,1,0,10,15,5,42,8,7,1,0,28,17,12,1,0,0,0,9
2014-02,CHIHUAHUA,8,3,0,1,4,0,11,5,9,2,2,1,0,13,28,1,24,4,2,1,1,39,1,15,0,0,6,6,14
2014-02,DISTRITO FEDERAL,9,0,1,0,3,0,9,14,58,6,4,0,9,177,474,1,147,90,91,0,3,84,2,11,2,0,11,102,51
2014-02,DURANGO,10,1,2,1,1,0,2,0,4,2,3,0,0,2,9,0,8,3,0,3,0,26,0,0,0,0,0,3,10
2014-02,GUANAJUATO,11,1,2,0,0,0,29,4,2,0,0,0,0,28,98,0,17,10,4,18,1,76,1,7,3,0,3,12,10
2014-02,GUERRERO,12,4,6,0,2,0,10,7,30,1,0,0,1,5,6,2,8,2,3,0,0,57,0,0,0,0,6,0,3
2014-02,HIDALGO,13,0,2,0,1,0,1,0,2,7,0,1,1,2,50,0,15,4,0,0,0,19,3,1,1,0,1,2,2
2014-02,JALISCO,14,0,0,0,2,0,62,7,17,3,1,1,0,38,94,5,23,15,9,6,12,121,0,2,2,0,2,27,36
2014-02,MXICO,15,1,1,0,4,0,3,7,8,2,0,22,4,30,332,4,70,9,10,2,1,95,1,5,2,1,2,9,59
2014-02,MICHOACAN,16,7,3,2,10,1,19,11,21,3,0,54,0,6,29,1,40,10,1,2,0,119,0,10,10,1,11,1,8
2014-02,MORELOS,17,0,0,0,0,0,1,0,1,3,0,0,1,6,9,0,10,4,0,8,0,28,0,4,2,0,6,0,27
2014-02,NAYARIT,18,0,0,0,1,0,0,0,6,5,0,0,0,2,4,1,19,0,0,0,0,10,1,2,0,0,3,0,5
2014-02,NUEVO LEON,19,0,5,0,0,0,3,0,21,0,3,0,2,5,25,0,6,13,14,0,0,35,4,12,1,0,1,4,20
2014-02,OAXACA,20,1,4,0,4,0,1,2,13,5,4,0,0,6,19,3,9,2,0,26,0,59,6,30,0,0,2,3,14
2014-02,PUEBLA,21,0,0,0,1,0,2,2,1,4,0,0,1,7,58,0,9,6,1,5,0,27,0,1,0,0,0,2,14
2014-02,QUERTARO,22,0,2,0,0,0,0,0,3,0,0,0,1,8,43,0,7,2,5,0,9,26,0,0,1,0,1,6,4
2014-02,QUINTANA ROO,23,0,0,0,0,0,1,3,2,5,0,1,2,6,40,0,9,8,5,0,2,13,0,2,22,0,2,1,4
2014-02,SAN LUIS POTOSÖ,24,0,0,0,0,0,1,1,3,1,1,0,2,3,35,1,19,2,1,0,0,42,1,0,9,0,1,1,7
2014-02,SINALOA,25,8,1,0,6,0,14,5,12,1,1,0,0,4,58,0,13,5,2,3,0,80,0,13,0,0,11,0,18
2014-02,SONORA,26,6,7,0,1,0,35,17,7,1,0,0,0,1,54,0,25,28,2,0,0,73,9,40,10,0,2,0,10
2014-02,TABASCO,27,1,0,0,2,0,0,0,0,1,0,0,0,2,20,0,9,0,0,1,0,10,4,10,0,0,1,0,4
2014-02,TAMAULIPAS,28,0,0,0,0,0,59,0,23,0,10,0,0,5,169,0,27,27,0,0,1,141,2,0,0,0,2,4,52
2014-02,TLAXCALA,29,0,0,0,0,0,0,1,5,0,0,0,0,3,10,0,3,2,0,0,0,6,1,8,3,0,1,0,6
2014-02,VERACRUZ,30,0,1,0,1,0,0,3,26,6,1,1,1,8,116,11,64,4,0,11,3,35,3,33,9,0,2,4,136
2014-02,YUCATAN,31,0,0,0,0,0,3,0,3,5,1,0,1,6,15,0,7,4,0,3,0,4,2,11,3,0,0,0,0
2014-02,ZACATECAS,32,0,1,0,0,0,5,2,7,0,0,1,2,2,24,2,3,2,0,2,0,17,0,0,0,0,0,0,5
2014-02,EXTRANJERO,33,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-03,AGUASCALIENTES,1,0,1,0,0,0,4,5,0,0,0,1,0,8,8,0,4,6,1,1,1,9,0,4,0,0,0,1,6
2014-03,BAJA CALIFORNIA,2,1,9,0,11,1,51,8,7,8,0,1,10,25,92,1,12,20,15,0,0,117,20,288,4,0,2,5,8
2014-03,BAJA CALIFORNIA SUR,3,0,0,0,3,0,8,0,0,3,0,0,0,2,7,0,8,3,0,0,1,8,0,2,0,0,0,0,2
2014-03,CAMPECHE,4,0,1,0,0,0,1,0,2,7,0,1,0,1,7,0,12,1,1,1,0,10,0,0,1,0,0,0,0
2014-03,COAHUILA,5,4,0,0,6,0,3,6,3,0,1,1,2,3,15,0,28,14,2,2,0,25,1,0,2,0,2,0,14
2014-03,COLIMA,6,3,0,0,1,1,3,3,5,3,0,0,1,6,6,0,9,3,11,0,0,19,0,1,0,1,2,0,4
2014-03,CHIAPAS,7,0,1,0,6,0,0,1,7,4,1,0,0,19,21,13,20,20,5,7,1,24,25,16,2,0,0,0,11
2014-03,CHIHUAHUA,8,1,0,1,5,0,13,1,8,4,2,2,1,5,20,1,25,30,4,2,0,66,2,21,1,1,6,7,12
2014-03,DISTRITO FEDERAL,9,2,1,0,2,1,21,16,59,4,2,5,18,174,376,1,137,51,108,0,8,87,2,11,3,0,12,88,40
2014-03,DURANGO,10,3,5,0,2,0,1,1,10,2,1,1,0,5,7,0,4,1,1,1,0,22,0,1,0,0,0,2,8
2014-03,GUANAJUATO,11,0,2,0,3,0,27,2,3,2,0,1,1,11,111,3,29,3,10,12,0,58,0,6,2,0,2,7,7
2014-03,GUERRERO,12,1,0,0,8,1,20,6,2,2,1,0,0,7,16,4,17,3,2,0,0,45,0,0,0,0,6,0,8
2014-03,HIDALGO,13,0,0,0,0,0,2,0,1,6,1,12,1,7,66,2,33,9,0,1,0,13,1,1,0,0,2,0,5
2014-03,JALISCO,14,0,1,0,16,0,60,13,14,10,6,1,1,15,108,3,18,17,24,8,1,129,0,9,5,0,3,23,41
2014-03,MXICO,15,0,1,0,6,0,2,4,10,2,1,223,3,26,193,0,46,11,26,2,1,112,4,4,5,0,9,9,32
2014-03,MICHOACAN,16,4,1,1,14,1,19,21,22,6,0,9,1,13,37,1,39,14,8,3,1,140,0,7,6,1,18,1,11
2014-03,MORELOS,17,0,0,0,0,0,3,0,5,2,0,0,0,4,13,0,8,3,0,2,0,41,0,2,11,0,7,2,20
2014-03,NAYARIT,18,1,0,0,0,0,0,3,2,1,0,0,0,3,7,0,14,0,0,3,0,4,0,0,0,0,0,0,8
2014-03,NUEVO LEON,19,0,12,0,0,0,10,1,20,3,2,0,2,11,38,1,22,11,20,0,0,55,5,6,1,0,3,2,32
2014-03,OAXACA,20,0,2,0,10,1,2,9,14,6,3,0,1,8,41,17,11,8,0,20,1,60,12,18,0,0,0,2,10
2014-03,PUEBLA,21,0,1,0,3,0,3,2,7,1,0,0,2,9,63,1,19,6,1,3,0,48,2,2,0,0,2,1,2
2014-03,QUERTARO,22,2,3,0,0,0,4,0,3,1,0,2,0,6,42,0,21,4,3,1,1,19,0,4,0,0,1,11,2
2014-03,QUINTANA ROO,23,0,0,0,0,0,1,1,6,9,0,2,3,4,20,0,3,4,5,0,0,10,1,2,11,0,0,2,5
2014-03,SAN LUIS POTOSÖ,24,0,1,0,0,0,0,1,7,1,0,1,3,8,45,0,10,7,0,2,1,36,3,1,12,0,0,1,12
2014-03,SINALOA,25,11,2,0,4,0,28,9,10,2,1,0,0,10,83,0,25,6,1,3,2,78,0,11,0,0,3,0,8
2014-03,SONORA,26,3,8,0,9,0,35,20,4,3,1,51,0,4,53,1,32,39,1,0,0,64,8,44,10,0,3,2,8
2014-03,TABASCO,27,0,1,0,0,0,1,0,8,1,0,0,1,15,37,1,34,2,0,1,0,7,6,10,0,0,1,0,9
2014-03,TAMAULIPAS,28,0,0,0,0,0,47,0,10,0,17,1,1,14,127,0,52,18,0,0,0,160,8,0,0,0,7,0,31
2014-03,TLAXCALA,29,0,0,0,0,0,0,0,0,1,0,1,0,4,9,0,2,4,0,1,0,5,1,7,6,0,0,0,3
2014-03,VERACRUZ,30,0,3,0,0,0,2,2,23,8,0,2,2,6,129,7,68,6,2,28,2,46,4,33,5,0,9,3,51
2014-03,YUCATAN,31,0,0,0,0,0,6,0,2,6,2,18,2,4,9,0,8,2,1,3,0,1,1,10,4,0,0,0,2
2014-03,ZACATECAS,32,0,6,0,0,0,4,1,6,0,0,0,2,0,13,0,4,1,0,1,0,25,0,0,0,0,1,0,0
2014-03,EXTRANJERO,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
2014-04,AGUASCALIENTES,1,0,1,0,0,0,9,6,0,0,0,0,0,6,13,0,1,8,0,0,0,8,0,4,0,0,3,0,6
2014-04,BAJA CALIFORNIA,2,2,3,2,13,0,30,10,11,5,0,0,3,25,86,1,20,15,7,0,1,122,17,211,38,0,3,9,17
2014-04,BAJA CALIFORNIA SUR,3,0,0,0,3,0,4,0,0,2,0,0,0,3,11,0,0,5,1,1,0,7,0,6,0,0,0,0,2
2014-04,CAMPECHE,4,0,0,0,2,0,0,2,1,10,0,0,0,2,4,0,8,1,2,1,0,4,0,3,0,0,0,0,0
2014-04,COAHUILA,5,3,0,0,2,0,1,4,6,0,0,4,3,3,12,0,22,8,0,0,2,25,2,2,2,0,2,1,23
2014-04,COLIMA,6,0,2,0,1,0,1,4,3,12,1,2,1,2,5,0,5,2,1,1,0,19,0,0,0,0,10,0,1
2014-04,CHIAPAS,7,0,14,1,7,0,0,5,6,7,1,3,0,9,23,0,9,12,4,6,0,22,18,22,0,0,2,2,7
2014-04,CHIHUAHUA,8,1,3,0,3,0,15,2,6,6,0,3,1,9,33,4,22,23,3,0,4,46,2,16,3,0,3,2,9
2014-04,DISTRITO FEDERAL,9,0,0,0,3,0,17,14,71,1,3,7,9,134,413,4,162,23,89,0,2,80,0,7,5,0,8,146,40
2014-04,DURANGO,10,0,0,0,0,0,1,1,9,0,2,0,0,1,12,1,19,2,0,2,2,31,0,0,0,0,0,1,15
2014-04,GUANAJUATO,11,0,1,0,2,0,15,2,8,1,1,0,1,19,124,2,23,7,14,4,3,79,0,2,1,0,3,4,11
2014-04,GUERRERO,12,6,1,0,3,0,6,6,6,1,1,0,1,4,10,3,18,1,3,0,0,49,0,0,0,0,13,0,22
2014-04,HIDALGO,13,0,0,0,2,0,2,0,2,7,0,0,0,3,37,1,17,1,1,1,0,22,1,0,0,0,3,4,1
2014-04,JALISCO,14,1,1,0,11,0,79,11,28,9,7,0,1,22,117,4,29,4,15,3,3,125,0,6,2,0,4,31,55
2014-04,MXICO,15,0,1,0,4,0,6,9,15,11,1,52,2,31,193,1,57,11,17,8,2,118,1,2,3,0,9,16,39
2014-04,MICHOACAN,16,5,1,2,4,1,23,14,30,7,1,1,0,4,42,5,49,9,1,1,0,88,0,4,3,0,8,1,12
2014-04,MORELOS,17,0,0,0,0,0,4,0,4,1,0,0,0,1,19,1,10,1,0,5,0,38,1,3,0,0,2,1,18
2014-04,NAYARIT,18,0,0,0,2,0,0,3,5,3,2,0,0,2,8,0,11,1,0,2,0,7,0,6,0,0,1,0,5
2014-04,NUEVO LEON,19,0,4,0,0,0,11,2,19,2,0,1,2,6,47,1,14,8,13,1,0,50,0,7,0,0,1,3,42
2014-04,OAXACA,20,3,5,1,2,0,0,1,17,7,1,0,1,5,46,16,14,4,0,33,1,54,5,28,0,0,1,1,23
2014-04,PUEBLA,21,1,0,0,3,1,2,1,3,7,0,5,0,7,66,0,18,6,0,4,0,46,0,3,1,0,2,1,12
2014-04,QUERTARO,22,0,6,0,2,0,1,0,4,0,1,0,1,5,45,0,8,5,3,4,2,23,0,5,0,0,0,5,6
2014-04,QUINTANA ROO,23,0,0,0,1,0,1,6,4,7,0,2,0,4,13,1,2,10,4,0,0,11,1,2,5,0,0,0,1
2014-04,SAN LUIS POTOSÖ,24,1,0,0,0,0,1,1,9,3,1,0,2,5,19,1,5,6,0,1,0,45,2,0,6,0,1,2,10
2014-04,SINALOA,25,5,1,0,3,0,19,10,3,9,0,1,0,3,66,3,14,2,0,3,0,95,0,13,2,0,3,2,16
2014-04,SONORA,26,2,6,0,3,0,40,9,7,3,0,98,0,4,49,3,35,27,2,1,0,77,11,33,10,0,3,3,8
2014-04,TABASCO,27,0,0,0,0,0,0,0,3,2,1,0,0,7,18,0,15,0,0,1,0,8,3,4,0,0,2,0,5
2014-04,TAMAULIPAS,28,0,0,0,0,0,46,5,18,0,6,2,0,4,129,2,34,29,0,0,0,195,19,0,0,0,8,0,29
2014-04,TLAXCALA,29,0,0,0,0,0,0,0,2,0,0,0,0,3,8,0,6,2,0,3,0,7,0,11,4,0,0,0,7
2014-04,VERACRUZ,30,0,0,1,1,0,2,3,16,8,2,6,0,12,155,11,59,6,0,27,1,35,2,20,5,0,5,6,97
2014-04,YUCATAN,31,0,1,0,0,0,2,0,12,15,3,30,4,14,30,0,14,2,6,3,0,1,2,11,5,0,0,0,4
2014-04,ZACATECAS,32,0,8,0,0,0,4,2,4,0,0,1,0,2,21,2,5,5,1,0,0,17,0,0,0,0,0,1,7
2014-04,EXTRANJERO,33,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3
2014-05,AGUASCALIENTES,1,0,0,0,0,0,7,5,1,0,0,0,0,10,20,0,1,8,0,2,0,13,0,3,0,0,4,0,4
2014-05,BAJA CALIFORNIA,2,2,13,0,7,0,29,2,12,5,0,0,7,24,76,2,17,14,0,0,0,103,20,280,19,0,3,13,11
2014-05,BAJA CALIFORNIA SUR,3,0,0,0,4,0,7,0,4,2,0,0,0,12,4,0,8,3,1,0,0,4,0,5,1,0,0,0,2
2014-05,CAMPECHE,4,0,1,0,0,0,0,1,1,7,0,0,0,0,5,0,10,0,0,0,0,6,1,1,1,0,0,0,2
2014-05,COAHUILA,5,3,0,0,5,3,2,0,5,1,1,0,1,3,24,0,28,11,0,0,0,21,3,1,1,0,3,1,17
2014-05,COLIMA,6,1,0,0,0,0,0,1,5,12,0,0,2,1,4,1,9,4,5,1,0,27,0,2,1,0,0,2,5
2014-05,CHIAPAS,7,1,9,1,4,0,0,7,10,6,0,2,0,8,13,1,26,9,6,4,0,25,31,16,0,0,1,0,26
2014-05,CHIHUAHUA,8,1,5,0,3,0,12,1,23,5,2,3,0,6,36,1,46,11,2,2,2,67,5,21,3,0,7,4,11
2014-05,DISTRITO FEDERAL,9,0,0,0,4,0,10,20,68,1,2,2,12,192,510,2,100,40,57,0,2,62,0,11,4,0,15,88,36
2014-05,DURANGO,10,1,2,0,0,0,4,2,21,0,1,0,0,1,19,1,18,2,0,1,0,23,0,1,1,0,0,1,5
2014-05,GUANAJUATO,11,0,3,0,3,0,22,0,4,2,0,0,0,7,108,2,21,7,25,9,4,86,1,9,2,0,2,12,22
2014-05,GUERRERO,12,4,0,0,9,0,17,7,3,6,0,0,0,3,13,2,16,1,0,0,0,52,0,0,0,0,12,0,8
2014-05,HIDALGO,13,0,0,0,2,0,0,3,2,3,0,0,0,4,39,0,15,7,0,1,0,17,2,0,1,0,1,2,8
2014-05,JALISCO,14,1,1,0,3,2,58,11,23,5,7,0,6,17,127,2,20,11,32,0,3,124,0,7,1,0,4,30,46
2014-05,MXICO,15,3,0,0,8,0,7,0,14,6,5,33,2,18,210,0,49,17,18,2,3,117,0,2,2,0,20,8,47
2014-05,MICHOACAN,16,2,3,0,1,2,20,8,19,8,0,4,0,6,27,2,49,7,0,0,0,74,0,6,2,0,15,2,28
2014-05,MORELOS,17,0,0,0,0,0,2,0,5,1,0,0,0,5,10,0,7,1,0,0,0,45,1,4,5,1,3,0,24
2014-05,NAYARIT,18,0,0,1,0,0,3,4,3,3,3,3,0,0,7,1,11,1,0,0,0,11,0,3,1,0,0,0,9
2014-05,NUEVO LEON,19,0,7,0,2,0,12,2,30,2,1,0,2,3,25,0,20,10,13,0,1,54,2,16,0,0,14,3,31
2014-05,OAXACA,20,6,3,2,3,0,0,8,7,11,1,0,2,6,35,17,11,2,0,26,2,72,13,21,1,0,3,1,17
2014-05,PUEBLA,21,0,0,0,0,0,0,0,2,2,0,1,2,8,61,6,15,6,0,10,1,39,0,2,2,0,3,2,17
2014-05,QUERTARO,22,0,2,0,0,0,2,0,3,0,0,1,1,7,48,0,10,2,1,5,1,21,0,6,0,0,0,6,3
2014-05,QUINTANA ROO,23,0,0,0,0,0,0,8,1,8,1,1,2,6,33,1,3,14,1,0,0,7,0,3,5,0,1,0,5
2014-05,SAN LUIS POTOSÖ,24,1,3,0,1,2,1,1,8,4,2,1,1,4,40,0,10,5,0,1,1,40,1,2,6,0,1,0,2
2014-05,SINALOA,25,11,2,0,4,0,19,11,1,5,2,0,0,8,66,0,16,2,1,3,0,79,0,16,0,0,0,4,20
2014-05,SONORA,26,4,13,0,4,0,50,17,10,6,1,25,0,2,37,0,16,32,3,1,0,79,10,55,10,0,2,0,6
2014-05,TABASCO,27,0,0,0,0,1,1,0,5,0,0,0,0,2,13,0,11,2,1,0,0,14,1,5,0,0,3,0,11
2014-05,TAMAULIPAS,28,0,0,0,0,0,63,2,22,0,13,0,1,4,154,1,36,22,1,0,0,218,5,0,0,0,10,2,38
2014-05,TLAXCALA,29,0,0,0,0,0,3,0,4,2,0,1,0,5,15,0,2,0,0,4,0,6,2,3,2,0,0,2,5
2014-05,VERACRUZ,30,0,1,0,0,0,4,2,34,5,2,4,1,5,167,11,47,8,0,19,2,43,2,30,7,0,5,3,40
2014-05,YUCATAN,31,0,1,0,0,0,3,1,2,19,0,0,0,13,16,0,17,2,4,0,0,3,0,8,0,0,0,1,6
2014-05,ZACATECAS,32,0,1,0,1,0,10,1,3,1,0,2,7,0,16,1,3,1,0,1,1,15,0,0,1,0,0,0,3
2014-05,EXTRANJERO,33,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2014-06,AGUASCALIENTES,1,0,0,0,0,0,2,8,1,0,0,0,1,6,16,0,5,1,2,2,1,7,0,4,0,0,4,0,15
2014-06,BAJA CALIFORNIA,2,2,4,0,10,0,34,4,39,5,5,0,7,24,85,2,37,17,9,0,0,118,18,269,2,0,4,13,33
2014-06,BAJA CALIFORNIA SUR,3,1,0,0,5,0,4,1,3,5,0,0,0,5,7,0,6,4,0,0,0,6,0,8,1,0,1,0,2
2014-06,CAMPECHE,4,1,2,0,1,0,0,1,0,6,0,0,0,1,5,1,15,1,1,3,0,9,0,3,0,0,1,0,2
2014-06,COAHUILA,5,1,0,0,0,0,3,3,3,1,0,0,0,3,27,0,24,13,0,0,1,23,2,2,2,0,1,1,12
2014-06,COLIMA,6,0,0,0,1,0,1,2,3,9,0,0,2,1,6,0,17,2,4,1,0,18,0,1,1,0,4,0,9
2014-06,CHIAPAS,7,2,3,1,2,0,3,10,13,4,1,1,0,9,27,0,24,8,5,10,1,25,28,14,1,0,1,3,14
2014-06,CHIHUAHUA,8,3,3,1,7,0,27,4,16,5,4,3,0,10,25,1,25,15,1,1,0,73,3,10,1,0,1,6,7
2014-06,DISTRITO FEDERAL,9,1,3,0,1,0,8,18,88,5,5,6,9,250,434,3,148,41,45,0,0,76,0,3,2,1,18,107,59
2014-06,DURANGO,10,0,1,0,0,0,2,2,5,3,0,0,0,3,14,0,7,3,1,3,0,21,0,0,0,0,0,1,11
2014-06,GUANAJUATO,11,2,1,0,4,0,12,1,5,0,0,0,0,7,130,4,18,6,14,20,2,81,0,9,7,0,1,9,23
2014-06,GUERRERO,12,0,7,0,3,0,12,0,6,1,1,0,0,5,21,5,9,5,0,0,0,41,0,0,1,0,2,0,9
2014-06,HIDALGO,13,0,0,0,1,0,0,2,3,3,1,0,0,8,74,3,14,3,1,4,0,25,0,0,0,0,5,2,7
2014-06,JALISCO,14,4,1,0,3,0,60,4,21,14,8,0,1,25,96,3,16,4,37,1,5,110,0,2,3,0,5,21,64
2014-06,MXICO,15,0,1,0,4,0,10,9,14,10,10,1,1,19,200,2,55,9,17,1,0,102,1,1,1,0,14,9,38
2014-06,MICHOACAN,16,1,2,0,6,0,23,17,17,6,1,1,0,6,41,1,47,4,2,0,0,106,0,2,2,0,14,0,23
2014-06,MORELOS,17,2,0,0,1,0,1,0,10,2,0,1,0,7,9,1,17,1,0,0,1,36,0,3,5,0,4,1,19
2014-06,NAYARIT,18,1,2,0,1,0,1,2,11,2,1,1,0,5,6,0,11,2,0,0,0,15,0,3,0,0,1,0,19
2014-06,NUEVO LEON,19,0,9,0,1,0,10,0,25,0,1,0,2,8,34,2,16,13,10,0,0,45,1,12,3,0,0,3,32
2014-06,OAXACA,20,0,5,1,4,0,0,1,3,7,5,0,1,7,29,0,7,2,0,30,2,65,5,18,1,1,3,2,12
2014-06,PUEBLA,21,0,0,0,0,0,1,0,4,5,0,0,0,9,88,5,12,5,0,8,2,41,1,5,2,0,4,3,12
2014-06,QUERTARO,22,0,1,0,1,0,5,0,3,0,0,1,1,5,42,0,14,1,5,0,1,25,0,6,0,0,2,11,8
2014-06,QUINTANA ROO,23,0,0,0,0,0,0,5,4,6,0,0,0,3,30,2,4,9,4,1,0,4,2,2,1,0,1,0,6
2014-06,SAN LUIS POTOSÖ,24,0,10,0,2,0,2,1,23,2,1,0,0,5,20,1,16,3,0,1,0,40,2,4,2,0,0,0,14
2014-06,SINALOA,25,7,1,1,1,0,21,4,21,10,1,0,0,6,84,0,14,3,0,3,0,75,0,17,0,0,4,1,19
2014-06,SONORA,26,8,18,0,3,0,35,17,13,7,0,3,2,7,48,0,23,29,8,1,1,57,8,45,8,0,1,2,16
2014-06,TABASCO,27,0,0,0,0,0,0,0,1,0,1,2,1,1,15,1,29,1,0,1,0,8,6,9,0,0,0,0,15
2014-06,TAMAULIPAS,28,1,0,0,0,0,56,2,26,0,12,2,0,7,147,1,22,15,1,0,0,148,5,0,0,0,28,1,64
2014-06,TLAXCALA,29,0,0,0,0,0,0,0,3,4,1,0,0,3,9,0,5,1,1,1,0,4,0,16,11,0,0,3,5
2014-06,VERACRUZ,30,0,1,0,0,0,4,1,35,2,1,0,1,12,139,14,64,8,1,12,2,40,4,27,5,0,6,1,40
2014-06,YUCATAN,31,0,0,0,0,0,4,0,8,16,7,2,0,5,11,0,0,2,5,4,0,3,0,9,3,0,0,0,5
2014-06,ZACATECAS,32,0,2,0,4,0,8,0,7,3,0,0,4,0,19,1,2,2,1,1,0,12,0,1,1,0,1,0,11
2014-06,EXTRANJERO,33,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,AGUASCALIENTES,1,0,1,0,0,0,3,7,1,0,0,0,2,8,6,1,2,4,1,2,6,11,0,12,0,0,3,35,8
2014-07,BAJA CALIFORNIA,2,2,6,1,13,1,35,7,37,5,0,0,6,22,87,2,14,12,6,1,1,103,17,265,1,0,0,18,17
2014-07,BAJA CALIFORNIA SUR,3,1,0,0,1,0,5,1,5,3,0,0,0,4,5,0,6,3,1,0,1,7,0,3,0,0,0,0,4
2014-07,CAMPECHE,4,0,2,0,1,0,0,2,0,11,0,0,0,2,11,1,8,2,0,0,0,4,2,1,0,0,0,0,1
2014-07,COAHUILA,5,1,2,0,4,0,1,1,5,0,2,1,3,3,26,1,39,13,0,0,0,22,0,1,2,0,0,1,24
2014-07,COLIMA,6,1,0,0,0,0,6,1,15,13,0,0,1,2,5,0,5,5,4,3,0,16,0,2,0,1,1,0,3
2014-07,CHIAPAS,7,1,12,1,6,0,3,2,7,10,2,4,1,14,19,6,13,14,6,5,0,22,19,23,1,0,1,1,14
2014-07,CHIHUAHUA,8,4,3,0,1,0,21,6,13,6,0,2,0,13,29,2,38,32,1,0,1,54,2,10,0,0,1,3,15
2014-07,DISTRITO FEDERAL,9,0,1,1,3,0,7,16,64,8,4,12,12,153,387,4,134,47,54,0,1,94,1,11,5,0,21,109,35
2014-07,DURANGO,10,0,1,0,0,0,1,1,18,1,1,1,1,2,14,1,14,1,0,11,3,20,0,0,0,0,0,0,10
2014-07,GUANAJUATO,11,1,1,0,5,0,27,1,6,0,0,5,1,10,165,1,32,11,7,7,7,94,0,4,2,0,3,5,24
2014-07,GUERRERO,12,0,12,0,4,0,3,0,46,1,2,1,0,6,20,2,24,3,2,0,1,36,0,0,0,0,8,0,10
2014-07,HIDALGO,13,0,1,0,3,0,5,3,1,7,1,0,0,5,64,0,11,4,0,2,0,29,0,1,0,0,3,1,2
2014-07,JALISCO,14,1,1,0,2,0,76,4,26,8,4,21,0,33,114,10,23,16,21,0,10,146,0,7,0,0,2,29,82
2014-07,MXICO,15,4,2,0,5,0,4,2,11,3,4,119,2,17,253,0,82,16,27,1,1,115,0,4,10,0,18,4,72
2014-07,MICHOACAN,16,7,1,0,2,0,44,18,39,6,8,9,17,9,29,3,28,6,8,0,1,94,0,3,2,0,4,3,26
2014-07,MORELOS,17,0,0,0,1,0,3,1,13,0,0,0,0,6,18,0,21,0,0,2,3,31,0,6,4,0,2,0,29
2014-07,NAYARIT,18,0,1,0,1,0,0,1,6,4,12,5,0,3,4,0,6,3,0,0,0,10,0,5,0,0,0,0,11
2014-07,NUEVO LEON,19,0,5,0,0,0,11,1,75,1,6,1,1,5,50,1,10,14,22,1,0,35,3,9,0,0,2,3,47
